basisOfRecord,commonName,country,county,decimalLatitude,decimalLongitude,eventDate,family,genus,habitat,locality,month,occurrenceRemarks,order,phylum,recordedBy,recordId,references,scientificName,specificEpithet,state,taxonID,year,day
PreservedSpecimen,pale purple coneflower,United States,Washington,36.92658,-95.9805,5/28/1974,Asteraceae,Echinacea,Prairie pasture hillside. Sandstone; clay soil.,Copan; 2 mi W; 2 mi N; 1 mi W,5,Abundant.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:c8f343b9-8219-4c0f-9081-dd9a8c82799e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22533510,Echinacea pallida,pallida,Oklahoma,43810,1974,28
PreservedSpecimen,pale purple coneflower,United States,Cherokee,35.811992,-95.196633,6/2/1958,Asteraceae,Echinacea,Prairie area.,Fort Gibson; 1 mi N; 3 mi E on State 10,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:567b8f4b-d834-47fd-90eb-708a7b1a750d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22654618,Echinacea pallida,pallida,Oklahoma,43810,1958,2
PreservedSpecimen,pale purple coneflower,United States,Carter,34.3387,-97.3196,6/17/1959,Asteraceae,Echinacea,Rocky prairie.,Woodford; 2 mi W,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:91a86222-5aa8-48d1-a8a1-2cbd6878b414,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22654864,Echinacea pallida,pallida,Oklahoma,43810,1959,17
PreservedSpecimen,pale purple coneflower,United States,Adair,35.94507,-94.62856,6/11/1957,Asteraceae,Echinacea,On a rocky roadside bank bordering a mixed wooded hillside.,Stilwell; 9 mi N,6,"Rays pink, drooping.",Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:7a9f8daa-1a58-4dd7-b7b0-5f993bf63d5c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22657006,Echinacea pallida,pallida,Oklahoma,43810,1957,11
PreservedSpecimen,pale purple coneflower,United States,Seminole,34.94853,-96.66658,6/9/1959,Asteraceae,Echinacea,Gravelly; open wooded hillside.,Sasakwa; 8 mi W,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:8f379a4e-57b7-42d7-9c02-c892d5ab127b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22658125,Echinacea pallida,pallida,Oklahoma,43810,1959,9
PreservedSpecimen,pale purple coneflower,United States,Muskogee,35.69969,-95.18016,6/21/1950,Asteraceae,Echinacea,Prairie.,Braggs; 2.5 mi N; 1 mi E,6,,Asterales,Magnoliophyta,Earl Jensen; Jr,urn:uuid:e723ac26-d9ac-4df5-9ae4-bc61bee058fd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22659188,Echinacea pallida,pallida,Oklahoma,43810,1950,21
PreservedSpecimen,pale purple coneflower,United States,Delaware,36.3486,-94.79667,6/10/1959,Asteraceae,Echinacea,Open oak wooded hillside.,Jay; 5 mi S,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:8a7e962d-8b9f-409a-9dab-60deeb2b4a1e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22660695,Echinacea pallida,pallida,Oklahoma,43810,1959,10
PreservedSpecimen,pale purple coneflower,United States,McCurtain,33.95398,-95.01241,8/10/1966,Asteraceae,Echinacea,Prairie area between road and railroad. Rocky; sandy soil.,Garvin; 4 mi W,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:63cccb5c-f1cb-4e6f-bf86-8ed2821b8b15,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22661003,Echinacea pallida,pallida,Oklahoma,43810,1966,10
PreservedSpecimen,pale purple coneflower,United States,Noble,36.289594,-97.219406,6/14/1960,Asteraceae,Echinacea,Grassy roadside; red gypsum clay loam.,Perry; 3.8 mi E along Hwy 64,6,Small colony. White pollen; very light pink rays.,Asterales,Magnoliophyta,Vernon L Harms,urn:uuid:75503699-9a49-4ff8-a72a-cd69b1877156,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22661860,Echinacea pallida,pallida,Oklahoma,43810,1960,14
PreservedSpecimen,pale purple coneflower,United States,McCurtain,33.95397,-95.02116,8/10/1966,Asteraceae,Echinacea,Prairie area between road and railroad. Dry; rocky; sandy soil.,Garvin; 4.5 mi W,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:52ba5580-cb0f-45db-95ee-26e30c4934e0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22663753,Echinacea pallida,pallida,Oklahoma,43810,1966,10
PreservedSpecimen,pale purple coneflower,United States,Craig,36.86636,-95.09556,6/10/1957,Asteraceae,Echinacea,On a roadside ditch bank bordering a prairie pasture.,Welch; 0.5 mi S,6,"Rays pinkish, drooping.",Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:6d4c0de4-f001-4477-a5a7-7ae488e16099,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22666757,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Adair,36.1327,-94.76745,6/10/1959,Asteraceae,Echinacea,Open oak-wooded hillside.,Chewey; 2 mi N,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:175a8ac8-edaa-41ac-836e-ab18dd295165,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22669208,Echinacea pallida,pallida,Oklahoma,43810,1959,10
PreservedSpecimen,pale purple coneflower,United States,McIntosh,35.27368,-95.92583,6/9/1959,Asteraceae,Echinacea,Bluestem prairie hay meadow.,Vernon; 4 mi N,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:890b7fe1-bba7-4d2a-8b18-58367aa020d0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22671976,Echinacea pallida,pallida,Oklahoma,43810,1959,9
PreservedSpecimen,pale purple coneflower,United States,Hughes,35.282592,-96.025832,5/31/1971,Asteraceae,Echinacea,Large hay meadow E of SH 84.,Dustin; 0.8 mi N,5,,Asterales,Magnoliophyta,Jack Williams; Charles H Perino; Jim R Massey; J Brunken,urn:uuid:72155459-5cd6-4d88-8c48-6567efa3f8c1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22673335,Echinacea pallida,pallida,Oklahoma,43810,1971,31
PreservedSpecimen,pale purple coneflower,United States,Muskogee,35.750458,-95.194927,6/11/1957,Asteraceae,Echinacea,On a sandy bank bordering an oak woods. Sandstone surfacing in the area.,Braggs; 6 mi N on Hwy 10,6,"Rays white, drooping.",Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:9a49c9ba-b59f-4b15-ac7a-e90112294b01,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22676748,Echinacea pallida,pallida,Oklahoma,43810,1957,11
PreservedSpecimen,pale purple coneflower,United States,Osage,36.69498,-96.80402,5/27/1974,Asteraceae,Echinacea,Upland prairie. Red; sandy soil.,Burbank; 4 mi W,5,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:11de7d40-121a-401c-b524-6365e033ec37,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22678155,Echinacea pallida,pallida,Oklahoma,43810,1974,27
PreservedSpecimen,pale purple coneflower,United States,Muskogee,35.797488,-95.196633,6/2/1958,Asteraceae,Echinacea,Prairie area.,Fort Gibson; 3 mi E on State 10,6,,Asterales,Magnoliophyta,Charles S Wallis,urn:uuid:a4169c58-75ed-467a-86a3-cd2c46a397cd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22679746,Echinacea pallida,pallida,Oklahoma,43810,1958,2
PreservedSpecimen,pale purple coneflower,United States,Hughes,35.25004,-96.05569,6/9/1959,Asteraceae,Echinacea,Bluestem prairie hay meadow.,Dustin; 2 mi SW,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:12d43dfe-24ad-4418-8df8-3b490d4698eb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22680053,Echinacea pallida,pallida,Oklahoma,43810,1959,9
PreservedSpecimen,pale purple coneflower,United States,Hughes,35.25004,-96.05569,6/9/1959,Asteraceae,Echinacea,Bluestem prairie hay meadow.,Dustin; 2 mi SW,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:c93347db-1103-4ec9-8f41-d3ad700a7b62,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22683740,Echinacea pallida,pallida,Oklahoma,43810,1959,9
PreservedSpecimen,pale purple coneflower,United States,Osage,36.8527794,-96.390274,6/12/2000,Asteraceae,Echinacea,Native tallgrass prairie. E-facing; rocky hillside. Low grazing disturbance. (145 0729 575 UTM 408 1072). Location code: EPALOKOS001.,0.3 mi N of Ranch Headquarters (W side of road) at TNC Tallgrass Prairie Preserve,6,,Asterales,Magnoliophyta,Kelly Kindscher; Hillary J Loring,urn:uuid:811fcb0d-1721-482c-80b3-9260d6ebc4bb,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22685152,Echinacea pallida,pallida,Oklahoma,43810,2000,12
PreservedSpecimen,pale purple coneflower,United States,Delaware,36.1905,-94.77953,6/10/1959,Asteraceae,Echinacea,Open oak wooded hillside.,Kansas; 1 mi S; 1 mi E,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:75c3b0c5-bcca-4d78-b664-a2db388d7d3a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22685707,Echinacea pallida,pallida,Oklahoma,43810,1959,10
PreservedSpecimen,pale purple coneflower,United States,Muskogee,35.441978,-95.278745,6/29/1976,Asteraceae,Echinacea,Collected from a grassland area.,Warner; ca 4 mi S; near site Hwy 2,6,,Asterales,Magnoliophyta,John Taylor,urn:uuid:6fb9b2e0-9086-44fa-8c25-886739ad207f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22691797,Echinacea pallida,pallida,Oklahoma,43810,1976,29
PreservedSpecimen,pale purple coneflower,United States,Mayes,36.279428,-95.330038,6/10/1957,Asteraceae,Echinacea,In a prairie RR right of way.,Pryor; 2 mi S,6,Rays pink.,Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:f01591e9-c9d6-4697-99cf-3fd802974ad8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22691897,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Pottawatomie,35.21426,-96.93639,6/6/1959,Asteraceae,Echinacea,Prairie roadside.,Tecumseh; 3 mi S,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:5e3d180a-9d47-430a-85f5-e206e4aa2456,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22703253,Echinacea pallida,pallida,Oklahoma,43810,1959,6
PreservedSpecimen,pale purple coneflower,United States,Washington,36.8975,-95.95303,6/14/1958,Asteraceae,Echinacea,Rocky prairie hillside.,Copan; 1.5 mi W,6,Common in the area.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:784d28e7-6d9d-411e-a477-8a864eefbcce,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22703568,Echinacea pallida,pallida,Oklahoma,43810,1958,14
PreservedSpecimen,pale purple coneflower,United States,Cherokee,35.87186,-94.96996,6/10/1959,Asteraceae,Echinacea,Bluestem prairie.,Tahlequah; 3 mi S,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:089a6819-ba10-4ec0-81dc-78e69c8f107c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22704455,Echinacea pallida,pallida,Oklahoma,43810,1959,10
PreservedSpecimen,pale purple coneflower,United States,Craig,36.86636,-95.09556,6/10/1957,Asteraceae,Echinacea,On a roadside ditch bank bordering a prairie pasture.,Welch; 0.5 mi S,6,"Rays pinkish, drooping.",Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:48cf3b19-4007-4ddd-8283-12a9d9160800,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22705753,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Lincoln,35.67272,-96.88086,5/28/1960,Asteraceae,Echinacea,Prairie bank.,Chandler; 2 mi S,5,Pollen white.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:4817b693-d379-4804-b732-974561482933,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22708851,Echinacea pallida,pallida,Oklahoma,43810,1960,28
PreservedSpecimen,pale purple coneflower,United States,Wagoner,35.87252,-95.36941,6/10/1957,Asteraceae,Echinacea,On a rocky roadside bank bordering a prairie pasture.,Wagoner; 6 mi S,6,Rays pink.,Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:5034150f-a80b-4da0-a2d3-badb3ee43dd9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22709531,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Latimer,34.95091,-95.00591,6/12/1958,Asteraceae,Echinacea,Prairie along railroad.,Red Oak; 4.2 mi E,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:910cccfe-aaf2-4ed8-8d87-85d13e71e5c8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22710176,Echinacea pallida,pallida,Oklahoma,43810,1958,12
PreservedSpecimen,pale purple coneflower,United States,Major,36.391109,-98.259328,6/14/1960,Asteraceae,Echinacea,Grassy shallow roadside ditch; reddish loam.,Ringwood; 1 mi N; 0.8 mi W along Hwy 60,6,Small colony. White pollen; medium to dark pink rays.,Asterales,Magnoliophyta,Vernon L Harms,urn:uuid:62a722fe-fdc3-4f50-9ad2-45b5d4a1df5c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22710697,Echinacea pallida,pallida,Oklahoma,43810,1960,14
PreservedSpecimen,pale purple coneflower,United States,Muskogee,35.607623,-95.475091,6/10/1957,Asteraceae,Echinacea,Along a roadside bordering a prairie pasture.,Muskogee; 13 mi S on Hwy 69,6,"Rays pink to whitish, drooping.",Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:a161eddf-83d9-408d-b1b5-43af37ea72a8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22711744,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Craig,36.6271,-95.06264,6/27/1982,Asteraceae,Echinacea,Unmowed prairie.,Jct Hwy 82 & 66; 3 mi E of Vinita,6,"Ray florets light pink, disk dark; common.",Asterales,Magnoliophyta,Staria S Vanderpool,urn:uuid:5d4f4029-795b-4389-8bba-6d03e5011a37,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22714512,Echinacea pallida,pallida,Oklahoma,43810,1982,27
PreservedSpecimen,pale purple coneflower,United States,Pushmataha,34.2167,-95.62025,5/20/1961,Asteraceae,Echinacea,Sandy prairie bank.,Antlers; 1 mi S,5,Rays pure white. Pollen white.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:4063424b-0319-489e-bbff-a57d6dead266,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22716116,Echinacea pallida,pallida,Oklahoma,43810,1961,20
PreservedSpecimen,pale purple coneflower,United States,Mayes,36.279428,-95.330038,6/10/1957,Asteraceae,Echinacea,In a prairie RR right of way.,Pryor; 2 mi S,6,Rays white.,Asterales,Magnoliophyta,Earl W Lathrop,urn:uuid:f6a8cb5b-1185-456d-a60f-d14a4bb63d03,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22717699,Echinacea pallida,pallida,Oklahoma,43810,1957,10
PreservedSpecimen,pale purple coneflower,United States,Adair,36.08024,-94.57022,8/15/1966,Asteraceae,Echinacea,Railroad right of way.,Watts; 2 mi S,8,Large colony.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:ea98bd60-0e97-40c6-820b-dd8a9689fb05,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22739360,Echinacea pallida,pallida,Oklahoma,43810,1966,15
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.466976,-96.991524,8/8/1966,Asteraceae,Echinacea,Small hillside; prairie opening in woods. Sandy soil.,Platt National Park; Suphur,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:9051dcea-e365-41ca-9224-fc99a0abff5b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22476723,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1966,8
PreservedSpecimen,Bush's purple coneflower,United States,,34.439206,-97.134939,6/7/1958,Asteraceae,Echinacea,On moderate slope of Arbuckle Mountains.,Turner Falls road; 0.5 mi S on Hwy 77,6,Occurs with Yucca.,Asterales,Magnoliophyta,Edward L Richards,urn:uuid:983927d2-3134-4e37-90d2-5f29144a08ef,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22477418,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1958,7
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.466976,-96.991524,6/7/1958,Asteraceae,Echinacea,Along slopes of buffalo pasture in rocky soil.,Platt National Park,6,,Asterales,Magnoliophyta,Edward L Richards,urn:uuid:ffaf1c89-297d-4d02-8ce9-0f8103b46149,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22480989,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1958,7
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.49336,-96.96835,5/29/1960,Asteraceae,Echinacea,Rocky prairie.,Sulphur; 1 mi S,5,Pollen yellow.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:b5997dd0-7b21-4563-9d1c-e4d0dad36dd5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22481820,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1960,29
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.4227791,-97.1397247,6/11/2000,Asteraceae,Echinacea,S side of road; above roadcut on S. Rocky native tallgrass prairie with dead burnt Juniperus; W-facing. No disturbance. Location code: EPAROMU001.,Turner Falls; 0.5 mi S,6,Apparently where McGregor collected a lot of Coreopsis.,Asterales,Magnoliophyta,Kelly Kindscher; Hillary J Loring,urn:uuid:f532d416-0b0f-4104-9be0-3ae3e20aae70,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22485037,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,2000,11
PreservedSpecimen,Bush's purple coneflower,United States,Marshall,33.99869,-96.65672,6/7/1958,Asteraceae,Echinacea,Along steep bank at edge of prairie in loose soil over limestone.,Kingston; 3.6 mi E,6,,Asterales,Magnoliophyta,Edward L Richards,urn:uuid:5173440b-9e45-4105-ac85-d463fa5ab7d3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22487279,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1958,7
PreservedSpecimen,Bush's purple coneflower,United States,Carter,34.2163887,-97.0502777,6/11/2000,Asteraceae,Echinacea,Prairie roadside and moderately grazed pasture. Level; N- and S aspects (eroded area). Roadside mowing; pasture moderately to over-grazed. Location code: EPAROCA002.,Gene Autry; S; 300 m N Gene Autry Road and Page Road,6,,Asterales,Magnoliophyta,Kelly Kindscher; Hillary J Loring,urn:uuid:aa0d1a87-2104-450d-8a5f-06098ceb8515,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22489361,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,2000,11
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.49336,-96.96835,5/29/1960,Asteraceae,Echinacea,Rocky prairie.,Sulphur; 1 mi S,5,Pollen yellow. Rays pink.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:dfaee65b-63ee-49f2-a5c3-1fe6533e77d6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22489382,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1960,29
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.41744,-97.142449,8/8/1966,Asteraceae,Echinacea,Steep prairie hillside. Rocky soil.,Entrance to Turner Falls Park; 0.5 mi S,8,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:98670901-f7f9-428d-bbc8-166f01a301e6,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22498150,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1966,8
PreservedSpecimen,Bush's purple coneflower,United States,Murray,34.425898,-97.147719,6/7/1959,Asteraceae,Echinacea,,Hillside above Turner Falls,6,Common in local areas. Rays pink to whitish pink.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:2106ed60-f1a0-4272-99be-cd14e5da628c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22498659,Echinacea paradoxa var. neglecta,paradoxa,Oklahoma,110905,1959,7
